genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
RS_GCF_004535785.1	0		0.0543880619871495							
GB_GCA_002354805.1	0		0.0464755502471277	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__Pseudohongiella sp002354805
GB_GCA_002706685.1	0		0.0461199796752157	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__Pseudohongiella sp002706685
RS_GCF_001444425.1	0		0.054673801846808	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__Pseudohongiella spirulinae
RS_GCF_001642735.1	0		0.0654302071244942	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__Pseudohongiella nitratireducens
RS_GCF_000227525.1	0		0.0109328328916748							
RS_GCF_008087055.1	0		0.0158483973123572							
RS_GCF_009650135.1	0		0.0258766997513637	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Litoricolaceae	g__Litoricola	s__Litoricola lipolytica
RS_GCF_000487975.1	2		0.3572102227772456	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter lwoffii
RS_GCF_011058205.1	2		0.3657207272608689	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter fasciculus
GB_GCA_013530545.1	1		0.3047880663029547	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter lwoffii_D
RS_GCF_000761495.1	2		0.3611988184254715							
RS_GCF_002803605.1	2		0.379502609303564	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter pseudolwoffii
RS_GCF_001647535.1	1		0.288462041569412	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp001647535
RS_GCF_000368625.1	1		0.3413505547740977	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter schindleri
RS_GCF_002688565.1	1		0.3012262462813732	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002688565
RS_GCF_000773685.1	1		0.2842975728614204	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000773685
RS_GCF_000369625.1	1		0.3113369808669176	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter variabilis
RS_GCF_013343215.1	1		0.3506275032375838	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter lwoffii_C
RS_GCF_001647675.1	2		0.3639830135991375	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp001647675
RS_GCF_009557235.1	2		0.4058565863774135	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter wanghuae
RS_GCF_001678755.1	5	1	0.411225349017329	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter gandensis
RS_GCF_002135295.1	2		0.4257723489986437	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135295
RS_GCF_002018365.1	2		0.4444593155978324	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002018365
RS_GCF_003611465.1	2		0.4781884249446015	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter tianfuensis
RS_GCF_003611515.1	2		0.4045542627708641	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter chengduensis
RS_GCF_000368865.1	2		0.4188456080173969	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter bouvetii
RS_GCF_002135435.1	2		0.375520596362484	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135435
RS_GCF_001605895.1	1		0.2479888471177551	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter pragensis
RS_GCF_001707755.1	2		0.4743138917504387	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter celticus
RS_GCF_001696615.3	5	1	0.3360633490969221	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp001696615
RS_GCF_003105055.1	2		0.3959090530553434	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003105055
RS_GCF_004331035.1	2		0.3963948518007085	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp004331035
RS_GCF_004331255.1	2		0.368864022010005	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp004331255
RS_GCF_004331175.1	2		0.4114452942723569	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp004331175
RS_GCF_000400735.1	2		0.441823585525233	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter tandoii
RS_GCF_006965565.1	2		0.3649539373499989	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter kanungonis
RS_GCF_000368785.1	2		0.4147690375159572	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter towneri
RS_GCF_001758345.1	2		0.4430178127696191	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter towneri_A
RS_GCF_012371325.1	1		0.3202420563373492	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp012371325
RS_GCF_000488255.1	1		0.3220182545799349	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter indicus
RS_GCF_000368045.1	2		0.403424466977078	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter johnsonii
RS_GCF_002165305.2	2		0.5211976506819852	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002165305
RS_GCF_002135205.1	1		0.3150504217663477	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135205
RS_GCF_003711395.1	5	1	0.3688535357271456	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003711395
RS_GCF_009372215.1	2		0.4516864017635338	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter portensis
RS_GCF_009707625.1	2		0.3973103768797356	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp009707625
RS_GCF_001307195.1	2		0.4252784940977993	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter equi
RS_GCF_002135375.1	1		0.2523156242135934	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135375
RS_GCF_000367925.1	2		0.4245306055159005	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter bohemicus
RS_GCF_900107285.1	1		0.3468343539797366	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter kyonggiensis
RS_GCF_002135335.1	2		0.38230738830474	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135335
RS_GCF_900095025.1	2		0.4399020257557029	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter albensis
RS_GCF_000816495.1	1		0.3240377611823873	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter harbinensis
RS_GCF_001647545.1	2		0.3809798988787081	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp001647545
RS_GCF_004331115.1	1		0.3364177323254272	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter terrestris
RS_GCF_004331285.1	2		0.3857097636101644	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp004331285
RS_GCF_002135195.1	2		0.3580719837464106	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter terrae
RS_GCF_004336635.1	1		0.3459160676542953	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp004336635
GB_GCA_002365595.1	1		0.3135382655181589	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002365595
RS_GCF_002135245.1	2		0.4313695378406852	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135245
RS_GCF_900096895.1	2		0.3614044332758959	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter kookii
RS_GCF_002135315.1	1		0.3447567572243021	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135315
RS_GCF_002135355.1	2		0.4049649742304245	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135355
RS_GCF_902753875.1	2		0.4009827527451614	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter bouvetii_A
RS_GCF_002165375.2	5	1	0.4314912598270249	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter chinensis
RS_GCF_011578045.1	2		0.3618886518395954	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter shaoyimingii
RS_GCF_011578285.1	1		0.3501070190159105	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter lanii
RS_GCF_001612555.1	2		0.4357958815678729	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp001612555
RS_GCF_000632455.1	2		0.4193537278503362	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000632455
RS_GCF_001704615.3	2		0.463923259027215	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter defluvii
RS_GCF_902809855.1	2		0.4637598490054804	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp902809855
RS_GCF_004152775.1	2		0.3915399406991482	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter piscicola_A
RS_GCF_003268395.1	2		0.3782957794495526	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003268395
RS_GCF_003024515.2	5	1	0.4370669648753869	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sichuanensis
RS_GCF_001696605.3	2		0.4883029288037313	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter wuhouensis
RS_GCF_000368145.1	2		0.4416314126267159	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter guillouiae
RS_GCF_000368925.1	2		0.4649774649834601	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter bereziniae
RS_GCF_000214135.1	2		0.4422092641020429	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000214135
RS_GCF_002233755.1	2		0.4208606881005011	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter piscicola
RS_GCF_003611475.1	2		0.4916062329487105	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter rongchengensis
RS_GCF_002135235.1	2		0.4164652981998747	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135235
RS_GCF_002135345.1	2		0.4800812147416428	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135345
RS_GCF_002135415.1	2		0.4039942537809605	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002135415
RS_GCF_000368565.1	1		0.3363669663547619	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter gerneri
RS_GCF_902825285.1	1		0.3097536762429589	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter stercoris
RS_GCF_004345325.1	2		0.3786050467773625	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter calcoaceticus_D
RS_GCF_006352475.1	2		0.3918053623784055	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter pullicarnis
RS_GCF_000829675.1	1		0.3335232568036055	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter rudis
RS_GCF_001704115.1	2		0.3732409035067726	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter larvae
RS_GCF_006757745.1	2		0.381324857795373	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter radioresistens
RS_GCF_000369405.1	2		0.4947453483259916	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000369405
RS_GCF_000369805.1	2		0.4770404537701998	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000369805
RS_GCF_009884975.1	2		0.4786265598094457	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter dispersus
RS_GCF_000400715.1	2		0.4533043307948216	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000400715
RS_GCF_013072695.1	2		0.4852787321933152	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp013072695
RS_GCF_000369525.1	2		0.4397064400927619	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000369525
RS_GCF_011753255.1	2		0.4968304871991799	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp011753255
RS_GCF_000367945.1	2		0.4237614905233023	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter proteolyticus
RS_GCF_000413855.1	2		0.4351403462864617	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter gyllenbergii
RS_GCF_000369645.1	2		0.4880338403322118	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000369645
RS_GCF_000413935.1	2		0.4332190220732648	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter colistiniresistens
GB_GCA_014635545.1	2		0.3963854420750126							
GB_GCA_014635885.1	2		0.426926626399134							
RS_GCF_000805455.1	2		0.4333894736735468	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000805455
RS_GCF_000374425.1	3		0.6064324910998602	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter tjernbergiae
GB_GCA_003987695.1	2		0.4736400029094958	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003987695
RS_GCF_000369005.1	3		0.5605891414888724	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter beijerinckii
RS_GCF_002165255.2	5	1	0.5053333308327056	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp002165255
GB_GCA_014636095.1	3		0.64385989709024							
RS_GCF_000368585.1	2		0.5280493121610372	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter venetianus
RS_GCF_000368765.1	3		0.568699255118754	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter junii
RS_GCF_000368025.1	1		0.3392389814247428	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter parvus
RS_GCF_000369065.1	2		0.4875060478170033	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter haemolyticus
RS_GCF_900406815.1	2		0.4410163786196548	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter haemolyticus_A
RS_GCF_008630915.1	2		0.4330669247928291	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp008630915
RS_GCF_000369505.1	2		0.4504405384303665	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000369505
RS_GCF_004208515.1	2		0.4492314741489904	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter halotolerans
RS_GCF_000369045.1	1		0.3454279169924616	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter pittii
RS_GCF_013009345.1	1		0.3534066313703326	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp013009345
RS_GCF_013344765.1	1		0.319186173233517	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter lactucae_A
RS_GCF_002928115.1	2		0.4187300538836763	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter pittii_H
RS_GCF_000399685.1	2		0.3971340993257083	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter pittii_E
RS_GCF_001605885.1	1		0.3314568772335643	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter lactucae
RS_GCF_000368965.1	1		0.3020567316365775	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter calcoaceticus
RS_GCF_900520355.1	2		0.4156319866789943	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter calcoaceticus_C
RS_GCF_000399665.1	2		0.4038921797454174	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter calcoaceticus_B
RS_GCF_000313935.1	2		0.4210232666117088	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000313935
RS_GCF_000196795.1	1		0.3092205163475865	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter oleivorans
RS_GCF_000368065.1	1		0.2841651450964144	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter seifertii
RS_GCF_000368085.1	1		0.2978866460162527	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter nosocomialis
RS_GCF_009759685.1	1		0.3267920549698708	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter baumannii
RS_GCF_000368825.1	2		0.3677861711765828	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter ursingii
RS_GCF_009372255.1	2		0.3580359277091168	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter guerrae
RS_GCF_900625095.1	2		0.3633089256645885	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp900625095
RS_GCF_000368685.1	1		0.260097141779283	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter baylyi
RS_GCF_000760595.1	1		0.3189935106375756	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter soli
RS_GCF_000368265.1	2		0.3885036284123656	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp000368265
RS_GCF_000488275.1	2		0.4149692286219277	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter brisouii
RS_GCF_004331075.1	1		0.3460954848801148	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp004331075
RS_GCF_003261585.1	1		0.3157823125531293	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003261585
RS_GCF_008993995.1	1		0.3293114868527166	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter brisouii_A
