genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
GB_GCA_900543805.1	0		0.0184288113700624	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Sutterella	s__Sutterella merdavium
GB_GCA_900545275.1	0		0.0239586392121687	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Sutterella	s__Sutterella sp900545275
RS_GCF_000297775.1	0		0.0144831707849358	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Sutterella	s__Sutterella wadsworthensis_A
GB_GCA_900764215.1	0		0.0147609065931999	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Sutterella	s__Sutterella sp900764215
GB_GCA_900762445.1	0		0.0122120835094346	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Sutterella	s__Sutterella sp900762445
GB_GCA_902388655.1	0		0.0126481244901165	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Aphodousia	s__Aphodousia sp902388655
GB_GCA_900544345.1	0		0.0121560665003435	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Aphodousia	s__Aphodousia sp900544345
GB_GCA_900545335.1	0		0.0128749549967046	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Aphodousia	s__Aphodousia sp900545335
RS_GCF_009767915.1	0		0.01488761812755	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	s__Parasutterella sp009767915
GB_GCA_000980495.1	0		0.0151173029144746	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	s__Parasutterella gallistercoris
GB_GCA_900766055.1	0		0.0169010521268933	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	s__Parasutterella sp900766055
RS_GCF_000205025.1	0		0.0163929502903457	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	s__Parasutterella excrementihominis
RS_GCF_002221595.1	0		0.0152437415482075	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Turicimonas	s__Turicimonas muris
GB_GCA_900542195.1	0		0.016430417197251	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Turicimonas	s__Turicimonas sp900542195
GB_GCA_005882215.1	1		0.1872262794558516	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__VBCK01	s__VBCK01 sp005882215
RS_GCF_000828975.1	1		0.2348324026251832							
GB_GCA_011056935.1	1		0.2326091973842164	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__DSNY01	s__DSNY01 sp011056935
GB_GCA_002342295.1	0		0.0828047024176135	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA2463	s__UBA2463 sp002342295
RS_GCF_009646425.1	0		0.1081319489494797							
GB_GCA_009924525.1	0		0.0784601874430242	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA954	s__UBA954 sp009924525
GB_GCA_003818495.1	1		0.236231942573104	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA4615	s__UBA4615 sp003818495
GB_GCA_903898725.1	1		0.2573008121435025	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA4615	s__UBA4615 sp903898725
GB_GCA_903903975.1	0		0.1740547242270491	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA4615	s__UBA4615 sp903903975
RS_GCF_003892345.1	1		0.2047812937531523	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__Lautropia dentalis
RS_GCF_900637555.1	1		0.2293806544381241	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__Lautropia mirabilis
GB_GCA_001898645.1	1		0.2957649773171142	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__SCN-69-89	s__SCN-69-89 sp001898645
GB_GCA_001724855.1	0		0.0308488202513097	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__SCN-69-89	s__SCN-69-89 sp001724855
RS_GCF_008039575.1	0		0.0281921675899065	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__SCN-69-89	s__SCN-69-89 sp008039575
GB_GCA_903907905.1	0		0.1385893806841199	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__SYIM01	s__SYIM01 sp903907905
GB_GCA_903866395.1	0		0.1280499766419729	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__SYIM01	s__SYIM01 sp903866395
GB_GCA_903934295.1	1		0.2219238758148083	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__CAIZPE01	s__CAIZPE01 sp903934295
GB_GCA_903934795.1	0		0.1776387633072082	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__CAIZPE01	s__CAIZPE01 sp903934795
RS_GCF_014202215.1	0		0.0346619069696344	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Quisquiliibacterium	s__Quisquiliibacterium transsilvanicum
GB_GCA_002359635.1	0		0.051868253855854	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA3064	s__UBA3064 sp002359635
GB_GCA_900299025.1	0		0.0238173759825818	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA3064	s__UBA3064 sp005787245
GB_GCA_013298695.1	0		0.0179590309368022	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__Casimicrobium	s__Casimicrobium sp013298695
GB_GCA_013298145.1	0		0.0209171296956746	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__Casimicrobium	s__Casimicrobium sp004294365
GB_GCA_013298765.1	0		0.0187503041122024	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__Casimicrobium	s__Casimicrobium sp013298765
RS_GCF_009746125.1	0		0.0237296026090067	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__Casimicrobium	s__Casimicrobium huifangae
GB_GCA_005881895.1	0		0.0324628942995178	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__VBCG01	s__VBCG01 sp005881895
GB_GCA_903912485.1	1		0.2511674306508417	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__CAIWHR01	s__CAIWHR01 sp903912485
GB_GCA_009778785.1	0		0.022342446749751	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__UBA931	s__UBA931 sp009778785
GB_GCA_009786085.1	0		0.0167163096809438	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__UBA931	s__UBA931 sp009786085
RS_GCF_002028455.1	2		0.4102156020373496	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Zoogloea	s__Zoogloea sp002028455
RS_GCF_008107625.1	2		0.3947234668791023	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Zoogloea	s__Zoogloea oleivorans
RS_GCF_009469605.1	2		0.4233120131016138	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Zoogloea	s__Zoogloea sp009469605
GB_GCA_009026175.1	2		0.4303770253659287	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Zoogloea	s__Zoogloea sp009026175
RS_GCF_012927165.1	2		0.4200182842087924	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Zoogloea	s__Zoogloea sp012927165
RS_GCF_006539865.1	2		0.3798361072141899	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Zoogloea	s__Zoogloea ramigera
RS_GCF_009800965.1	2		0.4088938311388361	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus_E	s__Azoarcus_E halotolerans
RS_GCF_003345255.1	2		0.4519795031933405	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera_A	s__Thauera_A hydrothermalis
RS_GCF_014489115.1	2		0.4740984533502829	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera_A	s__Thauera_A sp014489115
RS_GCF_004801305.1	5	1	0.5032055384709219	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera_A	s__Thauera_A rhizosphaerae
RS_GCF_004801295.1	5	1	0.4983969915232897	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera_A	s__Thauera_A nasutitermitis
RS_GCF_003034845.1	2		0.4448417257485352	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera_A	s__Thauera_A sp003034845
RS_GCF_000310145.2	2		0.4083516747428772	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera sp000310145
RS_GCF_000310185.1	1		0.362674991766928	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera aminoaromatica
RS_GCF_000310225.1	1		0.339442256370189	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera phenylacetica
GB_GCA_003963015.1	1		0.3386369720371884	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera sp003963015
RS_GCF_001922305.1	2		0.4300686789711672	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera chlorobenzoica
RS_GCF_003030465.1	2		0.4332345561367874	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera aromatica
RS_GCF_000310205.1	5	1	0.4728141781224333	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera linaloolentis
RS_GCF_001591165.1	5	1	0.485686781144348	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera butanivorans
RS_GCF_000443165.1	2		0.403088839471191	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera terpenica
RS_GCF_001051995.2	2		0.5019833489195707	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera humireducens
RS_GCF_002245655.1	2		0.4352073314547769	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera propionica
RS_GCF_002354895.1	5	1	0.4483609335660647	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera sp002354895
GB_GCA_004295105.1	2		0.4112822762329527	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera sp004295105
RS_GCF_009469595.1	2		0.4721094595439519	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera sp009469595
RS_GCF_001696715.1	0		0.0687746828195276	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Thauera	s__Thauera phenolivorans
RS_GCF_003111645.1	2		0.4351002846263969	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus_C	s__Azoarcus_C communis_A
RS_GCF_003111665.1	2		0.4122280436139657	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus_C	s__Azoarcus_C communis_B
RS_GCF_003226565.1	2		0.4548069747779571	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus_C	s__Azoarcus_C communis
RS_GCF_001682385.1	2		0.4805468756015646	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus	s__Azoarcus olearius
RS_GCF_006496635.1	2		0.4528247674994758	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus	s__Azoarcus sp006496635
RS_GCF_004361735.1	2		0.5132293698483908	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus	s__Azoarcus indigens
RS_GCF_012911025.1	5	1	0.5203230166556189	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus	s__Azoarcus sp012911025
RS_GCF_001190925.1	2		0.4690437501975831	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum sp001190925
RS_GCF_012911005.1	2		0.455910044564288	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum toluolicum
RS_GCF_900156155.1	2		0.44661405816208	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum tolulyticum
RS_GCF_000378245.1	2		0.4321775547007489	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum toluclasticum
RS_GCF_012910805.1	2		0.4750751495566669	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum evansii
RS_GCF_012910985.1	2		0.4308381531274496	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum petrolei
RS_GCF_003628555.1	2		0.4449639674095729	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum sp003628555
RS_GCF_012910905.1	2		0.4292727984119473	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum toluvorans
RS_GCF_000349945.1	2		0.4485858656613395	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum sp000349945
RS_GCF_012910955.1	2		0.4110270520091911	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum diolicum
RS_GCF_001274695.1	2		0.4695215168632669	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum sp001274695
RS_GCF_012910785.1	2		0.5146702664080315	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum buckelii
RS_GCF_000025965.1	0		0.1170023974269935	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum aromaticum
RS_GCF_012910705.1	2		0.4796216884907401	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum anaerobium
RS_GCF_012910925.1	2		0.4737117144205734	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Aromatoleum	s__Aromatoleum bremense
RS_GCF_012910885.1	1		0.3383813147098883	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus_F	s__Azoarcus_F taiwanensis
RS_GCF_002872475.1	2		0.3903432431693373	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azoarcus_D	s__Azoarcus_D pumilus
RS_GCF_007625155.1	2		0.4211161437835902	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitromonas	s__Denitromonas halophilus_A
RS_GCF_007625205.1	2		0.4332161391506152	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitromonas	s__Denitromonas halophilus
GB_GCA_008501585.1	2		0.4005909158103103	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitromonas	s__Denitromonas sp008501585
RS_GCF_010983895.1	2		0.3772191537474194	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitromonas	s__Denitromonas sp010983895
RS_GCF_000425565.1	1		0.2888898696829843	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Tepidiphilus	s__Tepidiphilus margaritifer
RS_GCF_006503695.1	1		0.3084155483455186	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Tepidiphilus	s__Tepidiphilus succinatimandens
RS_GCF_006980785.1	5	1	0.2920280587596915	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Tepidiphilus	s__Tepidiphilus baoligensis
RS_GCF_003574215.1	1		0.2506977641884418	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Hydrogenophilus	s__Hydrogenophilus thermoluteolus
RS_GCF_000373965.1	2		0.4463218046773382	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Uliginosibacterium	s__Uliginosibacterium gangwonense
RS_GCF_002855595.1	2		0.5393901858988572	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Dactylopiibacterium	s__Dactylopiibacterium sp002855595
RS_GCF_013184235.1	2		0.4977275640482794	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Niveibacterium	s__Niveibacterium microcysteis
RS_GCF_014197015.1	2		0.4722135444134496	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Niveibacterium	s__Niveibacterium umoris
GB_GCA_009781175.1	1		0.3570670537941176	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Niveibacterium	s__Niveibacterium sp009781175
RS_GCF_000214035.1	2		0.474539105329861							
RS_GCF_000378945.1	5	1	0.4882555071523025	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__Methyloversatilis universalis_A
RS_GCF_000372885.1	2		0.4862163685167186	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__Methyloversatilis thermotolerans
RS_GCF_000385375.1	2		0.473167403130348	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__Methyloversatilis discipulorum_A
RS_GCF_000527135.1	2		0.4741765461767738	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__Methyloversatilis discipulorum
RS_GCF_001713355.1	2		0.4562120755513525	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__Methyloversatilis sp001713355
GB_GCA_005239635.1	2		0.3930061599176966	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Uliginosibacterium_A	s__Uliginosibacterium_A gangwonense_A
GB_GCA_903930535.1	1		0.3633384977396952	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__CAIYYX01	s__CAIYYX01 sp903930535
GB_GCA_903832735.1	0		0.1446511823858169	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__CAIYYX01	s__CAIYYX01 sp903832735
RS_GCF_900174485.1	5	1	0.4403372866946904	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sterolibacterium	s__Sterolibacterium denitrificans
GB_GCA_903908065.1	1		0.3600719602924171	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sulfuritalea	s__Sulfuritalea sp903908065
GB_GCA_903959855.1	1		0.3636177682067898	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sulfuritalea	s__Sulfuritalea sp903959855
GB_GCA_006218025.1	0		0.0893944123225432	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sulfuritalea	s__Sulfuritalea sp006218025
GB_GCA_903848955.1	2		0.36514823703655	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sulfuritalea	s__Sulfuritalea sp903848955
RS_GCF_000828635.1	2		0.3844075281566422	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sulfuritalea	s__Sulfuritalea hydrogenivorans
GB_GCA_002842395.1	0		0.0565726941508137	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Rugosibacter	s__Rugosibacter sp002842395
GB_GCA_000934545.1	0		0.0505844933397294							
GB_GCA_004322535.1	1		0.2584211228927374	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Rugosibacter	s__Rugosibacter sp004322535
GB_GCA_903946745.1	1		0.3204403060217472	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__CAJAWW01	s__CAJAWW01 sp903946745
RS_GCF_003865015.1	0		0.0502631032899606	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Sulfurisoma	s__Sulfurisoma sediminicola
RS_GCF_003966565.1	1		0.2652738117496984							
RS_GCF_004323595.1	1		0.25806493982058							
GB_GCA_011330945.1	1		0.285782404686789	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__UBA2250	s__UBA2250 sp011330945
GB_GCA_013791905.1	2		0.4075164404750498	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__UBA2250	s__UBA2250 sp013791905
RS_GCF_007833355.1	2		0.4092640250488921	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitratisoma	s__Denitratisoma sp007833355
RS_GCF_902813185.1	2		0.4248921128945192	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Denitratisoma	s__Denitratisoma oestradiolicum
GB_GCA_003963315.1	2		0.4056275735224379	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__AWTP1-18	s__AWTP1-18 sp003963315
GB_GCA_003105015.1	2		0.3702637629843541	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Desulfobacillus	s__Desulfobacillus sp003105015
RS_GCF_009469615.1	0		0.0696838513061141	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus sp009469615
GB_GCA_002440665.1	0		0.07494603913099	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus sp002440665
GB_GCA_002396525.1	0		0.0569391804429152	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus sp002396525
GB_GCA_013693915.1	0		0.0494017398466455	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus sp013693915
GB_GCA_011391255.1	2		0.3782503432350683	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus sp011391255
GB_GCA_903951825.1	2		0.4133382422850722	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus sp903951825
RS_GCF_001551835.1	2		0.5045086136234962	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	s__Azonexus denitrificans
