genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
RS_GCF_009765755.1	0		0.0002963970685889	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp009765755
GB_GCA_004298015.1	0		0.0005908598440312	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp004298015
GB_GCA_004322005.1	0		0.0006926412831084	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp004322005
RS_GCF_014205795.1	0		0.000495013222266	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp014205795
RS_GCF_002001125.1	0		9.911720712882128e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002001125
RS_GCF_002001165.1	0		0.000198511348535	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002001165
RS_GCF_002001045.1	0		0.0001989178735428	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002001045
RS_GCF_002001175.1	0		0.000198511348535	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002001175
RS_GCF_009766065.1	0		0.0007925826434641	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp009766065
GB_GCA_014651895.1	0		9.911720712882128e-05							
RS_GCF_900142825.1	0		0.0011854716524457	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp900142825
RS_GCF_006438785.1	0		0.0012873992916887	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter glycinis_A
RS_GCF_008329435.1	0		0.0005931480689441	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp008329435
RS_GCF_000264375.1	0		0.0002980527034966	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter thiooxydans
RS_GCF_000427505.1	0		0.0010875005246905	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp000427505
RS_GCF_001617365.1	0		0.0005935626322046	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp001617365
RS_GCF_003335105.1	0		0.0002980527034966	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter denitrificans_A
RS_GCF_000230695.2	0		0.0005939800070558	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter denitrificans
RS_GCF_003069545.1	0		0.0003953820176813	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter thiooxydans_A
RS_GCF_001428385.1	0		0.0001964465213135	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp001428385
RS_GCF_000264295.1	0		0.0003962377258386	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter spathiphylli
RS_GCF_001427365.1	0		0.000299137131392	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp001427365
RS_GCF_002749725.1	0		9.925985392884416e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002749725
GB_GCA_001898415.1	0		0.000889997648031	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp001898415
RS_GCF_004799035.1	0		0.0009892294938714	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter lindaniclasticus
RS_GCF_002001085.1	0		0.0008884610905871	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002001085
GB_GCA_004298505.1	0		0.0011827659622282	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp004298505
RS_GCF_000264315.1	0		0.0015831740491034	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter fulvus
RS_GCF_001426645.1	0		0.0014849186560317	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp001426645
RS_GCF_002001105.1	0		0.0003974968835539	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp002001105
RS_GCF_013620825.1	0		0.0008921627318239	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp001899565
GB_GCA_004298045.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter sp004298045
RS_GCF_900114325.1	0		0.0002960407557416	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter glycinis
RS_GCF_001428405.1	0		0.0002975165647977	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Frateuria_A	s__Frateuria_A sp001428405
RS_GCF_900115705.1	0		0.0006903434137907	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Frateuria_A	s__Frateuria_A terrea
RS_GCF_002878475.1	0		9.913756013611294e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp002878475
RS_GCF_003688835.1	0		0.0004954659119168	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp003688835
RS_GCF_003121485.1	0		0.0003986044189712	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp003121485
RS_GCF_014297575.1	0		0.0008962895965102	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp014297575
RS_GCF_000725385.1	0		0.0005967983711251	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella japonica_C
GB_GCA_900100425.1	0		0.0011939309700907	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella jiangningensis_B
RS_GCF_004296575.1	0		0.0010921380041192	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp004296575
RS_GCF_003264855.1	0		0.0013911778350561	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella jiangningensis_C
RS_GCF_003332825.1	0		0.0008960920045683	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp003332825
RS_GCF_003351225.1	0		0.0003982274559738	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella solisilvae
RS_GCF_012275375.1	0		0.0002975807020514	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp012275375
RS_GCF_900112865.1	0		9.98493189808842e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella marensis
RS_GCF_004322705.1	0		0.0002985638339357	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella terrae
RS_GCF_900114495.1	0		0.0011872261426423	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella sp900114495
RS_GCF_003363265.1	0		0.0009920920222105	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_B	s__Dyella_B psychrodurans
RS_GCF_003977615.1	0		0.0011896715112236	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_B	s__Dyella_B dinghuensis
RS_GCF_004114615.1	0		0.0002978510683205	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_B	s__Dyella_B sp004114615
GB_GCA_014642815.1	0		0.0							
RS_GCF_003977665.1	0		0.0006906498856929	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_B	s__Dyella_B choica
GB_GCA_014642835.1	0		0.0010887779795909							
RS_GCF_003363155.1	0		9.913756013611294e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_B	s__Dyella_B monticola
RS_GCF_003350925.1	0		0.0002958406627198	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	s__Dyella tabacisoli
RS_GCF_003148905.1	0		0.000195697681788	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Fulvimonas	s__Fulvimonas soli
RS_GCF_003967035.1	0		0.0005934604242719	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Aerosticca	s__Aerosticca soli
RS_GCF_001182895.1	0		0.0002968296972796	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Frateuria_B	s__Frateuria_B defendens
RS_GCF_000334915.1	0		0.0004903525485898	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_A	s__Dyella_A ginsengisoli
RS_GCF_001641285.1	0		0.0008885013046996	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_A	s__Dyella_A thiooxydans
GB_GCA_002279065.1	0		0.0006867859339602	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella_A	s__Dyella_A sp002279065
RS_GCF_000242255.2	0		0.0011840523163743	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Frateuria	s__Frateuria aurantia
RS_GCF_011742555.1	0		0.0004897531812653	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter jiangsuensis
RS_GCF_011759605.1	0		0.0005889159519466	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp011759605
RS_GCF_011742875.1	0		0.0013879919633498	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter yeojuensis
RS_GCF_900119235.1	0		0.0020717704708485	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp900119235
RS_GCF_900109915.1	0		0.0020708950954088	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp900109915
RS_GCF_900110505.1	0		0.0020705850077237	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp900110505
RS_GCF_000745005.1	0		0.0014861062437224	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp000745005
RS_GCF_000745055.1	0		0.0015770657556899	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp000745055
RS_GCF_001887595.1	0		0.001278299510064	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter rhizovicinus
RS_GCF_003050935.1	0		0.0018730444445121	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp003050935
GB_GCA_009912395.1	0		0.0009824983441264	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp009912395
RS_GCF_011759365.1	0		0.0010849857020974	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter anthropi
RS_GCF_007829075.1	0		0.0010837626623681	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter yeojuensis_B
RS_GCF_000964085.1	0		0.0011793235706069	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter yeojuensis_A
RS_GCF_006385595.1	0		0.0015794249448756	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter pinisoli
RS_GCF_004342265.1	0		0.0005931292301586	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter rhizovicinus_B
RS_GCF_014192715.1	0		0.0002970637039107	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	s__Luteibacter sp014192715
RS_GCF_000761445.1	0		0.000296018400814	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Oleiagrimonas	s__Oleiagrimonas soli
RS_GCF_012395255.1	0		0.0001965891681136	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Oleiagrimonas	s__Oleiagrimonas citrea
RS_GCF_011759385.1	0		0.0011872487403822	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Oleiagrimonas	s__Oleiagrimonas sp011759385
GB_GCA_001899805.1	0		0.0003968211233752	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__66-474	s__66-474 sp001899805
GB_GCA_004299705.1	0		0.0002969715357293	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__66-474	s__66-474 sp004299705
RS_GCF_000953855.2	0		0.0014877803519091	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Mizugakiibacter	s__Mizugakiibacter sediminis
GB_GCA_004143945.1	0		9.682736753638688e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A sp004143945
GB_GCA_002632325.1	0		0.0002936773503693	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A sp002632325
GB_GCA_014338185.1	0		0.0001958158661011	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A sp014338185
RS_GCF_004342425.1	0		9.94921666086052e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A fugitiva
RS_GCF_014138265.1	0		0.0005952772359527	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A fugitiva_A
GB_GCA_003142815.1	0		0.0008902678889394	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A sp003142815
GB_GCA_009996615.1	0		0.0007902925745586	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella_A	s__Dokdonella_A sp009996615
RS_GCF_001632775.1	0		0.0007869340690148	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	s__Dokdonella koreensis
GB_GCA_003241385.1	0		0.0004933891998752	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	s__Dokdonella denitrificans_A
GB_GCA_001899855.1	0		0.0004902278727196	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	s__Dokdonella sp001899855
RS_GCF_900115085.1	0		0.0017805718718555	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	s__Dokdonella immobilis
RS_GCF_004168365.1	0		0.0008926464064748	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Pseudolysobacter	s__Pseudolysobacter antarcticus
RS_GCF_000378125.1	0		0.0014864726950602	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rudaea	s__Rudaea cellulosilytica
RS_GCF_005503555.1	0		0.0017823263819096	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rudaea	s__Rudaea sp005503555
GB_GCA_001725155.1	0		0.0018803921552719	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Tahibacter	s__Tahibacter sp001725155
RS_GCF_004363655.1	0		0.001288214564361	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Tahibacter	s__Tahibacter aquaticus
RS_GCF_003015185.1	0		0.0013822908631199	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Ahniellaceae	g__Ahniella	s__Ahniella affigens
GB_GCA_002344355.1	0		0.000495599262039	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__UBA2363	g__Pseudofulvimonas	s__Pseudofulvimonas sp002344355
RS_GCF_004343305.1	0		0.0006895188025269	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__UBA2363	g__Pseudofulvimonas	s__Pseudofulvimonas gallinarii
RS_GCF_000382285.1	0		0.0003970642835604	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas	s__Solimonas variicoloris
RS_GCF_000426685.1	0		0.0002987616999021	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas	s__Solimonas flava
RS_GCF_000474945.1	0		0.0001992563509965	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas	s__Solimonas soli
RS_GCF_011067135.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas	s__Solimonas terrae
RS_GCF_012241385.1	0		0.0005971369576284	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas	s__Solimonas marina
RS_GCF_900111015.1	0		0.0004955969021814	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas	s__Solimonas aquatica
RS_GCF_003201205.1	0		0.0006927796199138	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Sinimarinibacterium	s__Sinimarinibacterium flocculans
RS_GCF_010092425.1	0		9.88175346396463e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Sinimarinibacterium	s__Sinimarinibacterium sp010092425
RS_GCF_900113085.1	0		0.000397558502467	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Fontimonas	s__Fontimonas thermophila
RS_GCF_005047655.1	0		0.0003978869838275	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__CAU-1509	s__CAU-1509 sp005047655
RS_GCF_002930645.1	0		0.0002971506605398	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas_A	s__Solimonas_A fluminis
RS_GCF_003428335.1	0		0.0008910315049942	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Solimonas_A	s__Solimonas_A sp003428335
RS_GCF_000711245.1	0		0.0005927122492561	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Polycyclovorans	s__Polycyclovorans algicola
GB_GCA_002706265.1	0		0.0004931087243063	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Polycyclovorans	s__Polycyclovorans sp002706265
RS_GCF_003052265.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Stenotrophobium	s__Stenotrophobium rhamnosiphilum
GB_GCA_008012115.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Stenotrophobium	s__Stenotrophobium sp008012115
RS_GCF_000271305.1	0		0.0003975161741102	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Hydrocarboniphaga	s__Hydrocarboniphaga effusa
RS_GCF_900129825.1	0		0.0002980452562649	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Hydrocarboniphaga	s__Hydrocarboniphaga daqingensis
RS_GCF_004364935.1	0		0.0008947609316336	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Panacagrimonas	s__Panacagrimonas perspica
RS_GCF_003730135.1	0		0.0005976584555056	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Stagnimonas	s__Stagnimonas aquatica
GB_GCA_903822975.1	0		0.0005969962993082	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Nevskia	s__Nevskia sp903822975
GB_GCA_903970615.1	0		0.0003980579792564	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Nevskia	s__Nevskia sp903970615
RS_GCF_000420645.1	0		0.0008958322267203	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Nevskia	s__Nevskia ramosa
GB_GCA_903885465.1	0		0.000992357646248	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Nevskia	s__Nevskia sp903885465
GB_GCA_004298465.1	0		0.0002940264910104	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__SCRT01	s__SCRT01 sp004298465
RS_GCF_000733765.1	0		0.0011853002062748	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Algiphilaceae	g__Algiphilus	s__Algiphilus aromaticivorans
RS_GCF_003602005.1	0		0.0008915895001693	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Salinisphaeraceae	g__Salinisphaera	s__Salinisphaera sp003602005
RS_GCF_003788585.1	0		9.968585769697803e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Salinisphaeraceae	g__Salinisphaera	s__Salinisphaera japonica
RS_GCF_000732535.1	0		0.0018879913116015	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Salinisphaeraceae	g__Salinisphaera	s__Salinisphaera hydrothermalis
RS_GCF_003177035.1	0		0.0024809437197265	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Salinisphaeraceae	g__Salinisphaera	s__Salinisphaera sp003177035
RS_GCF_000215955.2	0		0.0003905419188739	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Salinisphaeraceae	g__Salinisphaera	s__Salinisphaera shabanensis
