genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
GB_GCA_903887325.1	0		0.0014785888146233	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903887325
GB_GCA_903956845.1	0		0.0037429971190728	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903956845
GB_GCA_009921265.1	0		0.0015767449719374	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp009921265
GB_GCA_009919175.1	0		0.0018716283074346	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp009919175
GB_GCA_009923505.1	0		0.00167508814864	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp009923505
GB_GCA_903850735.1	0		0.0021614777491382	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903850735
RS_GCF_003063475.1	0		0.0010822934275494	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans curvus
GB_GCA_002282445.1	0		0.0002954344160483	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp002282445
RS_GCF_003063545.1	0		0.0005892486349495	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp003063545
GB_GCA_903886485.1	0		0.0007882158217108	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903886485
GB_GCA_903856995.1	0		0.0011866087798469	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903856995
RS_GCF_002778325.1	0		0.0009858928393695	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp002778325
RS_GCF_002778315.1	0		0.0011860521582942	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp002778315
GB_GCA_903892175.1	0		0.0006879033556176	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903892175
GB_GCA_903832625.1	0		0.0004904040260867	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903832625
GB_GCA_903880855.1	0		0.0013774650552211	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans	s__Limnohabitans sp903880855
GB_GCA_903916355.1	0		0.0026543626359088	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp903916355
RS_GCF_001269345.1	0		0.0042383214909144	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp001269345
RS_GCF_003063665.1	0		0.0029562854719407	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063665
RS_GCF_001412535.1	0		0.0030511696299526	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp001412535
RS_GCF_003063355.1	0		0.0022648854624294	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063355
GB_GCA_903932865.1	0		0.0013764250030863	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp903932865
RS_GCF_003063645.1	0		0.0016736489846903	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063645
RS_GCF_000293865.2	0		0.002461483403404	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp000293865
GB_GCA_002256145.1	0		0.0049302261996218	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp002256145
RS_GCF_003063265.1	0		0.004043751755388	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063265
GB_GCA_903894995.1	0		0.0064951059680704	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp903894995
RS_GCF_002778275.1	0		0.0023664532369387	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp002778275
RS_GCF_002778285.1	0		0.0023604218462732	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp002778285
RS_GCF_003063455.1	0		0.0032574583623496	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A parvus
RS_GCF_003063505.1	0		0.0019700163774683	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063505
RS_GCF_001517545.1	0		0.0017793294365422	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp001517545
RS_GCF_003063415.1	0		0.0025616640527935	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063415
GB_GCA_903935585.1	0		0.0020675380867562	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp903935585
RS_GCF_003063435.1	0		0.0054164599857273	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063435
RS_GCF_001269385.1	0		0.0032561964023729	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp001269385
RS_GCF_001270065.2	0		0.0051253197853113	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A planktonicus
RS_GCF_003063335.1	0		0.0020701790393881	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063335
RS_GCF_003063575.1	0		0.0058029760824047	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063575
GB_GCA_903870145.1	0		0.0010831652290618	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp903870145
GB_GCA_009693505.1	0		0.0034474266008901	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp009693505
RS_GCF_003063375.1	0		0.0036415557913634	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp003063375
RS_GCF_001269365.1	0		0.0018712719950117	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp001269365
RS_GCF_001412575.1	0		0.0025596775144241	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnohabitans_A	s__Limnohabitans_A sp001412575
GB_GCA_013297985.1	0		0.001379900071323	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JAAFIY01	s__JAAFIY01 sp013297985
GB_GCA_013297865.1	0		0.001864218576359	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JAAFIP01	s__JAAFIP01 sp013297865
GB_GCA_013297925.1	0		0.002358670388696	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JAAFIP01	s__JAAFIP01 sp013297925
RS_GCF_003008535.1	0		0.0057004337366355	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ottowia	s__Ottowia oryzae
RS_GCF_008017535.1	0		0.0087544201769923	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ottowia	s__Ottowia sp008017535
RS_GCF_000422885.1	0		0.0067922783828141	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ottowia	s__Ottowia thiooxydans
RS_GCF_001262075.1	0		0.0104207631870222	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ottowia	s__Ottowia sp001262075
RS_GCF_003859965.1	0		0.007955956151327							
GB_GCA_004299095.1	0		0.0040338495470706	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ottowia	s__Ottowia sp004299095
RS_GCF_002158865.1	0		0.0264506606794142	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Comamonas_E	s__Comamonas_E serinivorans
RS_GCF_000374625.1	0		0.0150309060526882	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Brachymonas	s__Brachymonas chironomi
GB_GCA_012729605.1	0		0.0138623978380846	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Brachymonas	s__Brachymonas sp012729605
RS_GCF_900110225.1	0		0.0174249989391896	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Brachymonas	s__Brachymonas denitrificans
RS_GCF_002285265.1	0		0.0298991449947208							
RS_GCF_002285285.1	0		0.0354479362376682							
RS_GCF_003703475.1	0		0.0406190710842071							
RS_GCF_001005215.1	0		0.026558615556945	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lampropedia	s__Lampropedia cohaerens
RS_GCF_004803635.1	0		0.0685427134328336	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lampropedia	s__Lampropedia aestuarii
RS_GCF_004833285.1	0		0.0653876898174959	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lampropedia	s__Lampropedia puyangensis
RS_GCF_004217315.1	0		0.0442983434854733	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lampropedia	s__Lampropedia populi
RS_GCF_900129055.1	0		0.0863116619667449	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lampropedia	s__Lampropedia hyalina
RS_GCF_003843835.1	0		0.001768563115135	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tibeticola	s__Tibeticola sediminis
GB_GCA_013693755.1	0		0.0020564509436548	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tibeticola	s__Tibeticola sp013693755
GB_GCA_003241965.1	0		0.0018694359271471	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp003241965
RS_GCF_001713375.1	0		0.0031494383240826	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp001713375
RS_GCF_001428625.1	0		0.0018675266234665	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp001428625
RS_GCF_010104355.1	0		0.0012794574452613	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp010104355
RS_GCF_002127265.1	0		0.0041256447970987	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp002127265
RS_GCF_005503365.1	0		0.0069679674103027	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp005503365
RS_GCF_009859475.1	0		0.0077734473190072	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp009859475
RS_GCF_001571225.1	0		0.006694904334311	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga palleronii
RS_GCF_001592305.1	0		0.0015633716265641	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga taeniospiralis
GB_GCA_001770905.1	0		0.0024584845226648	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp001770905
GB_GCA_002842215.1	0		0.0021601762924111	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp002842215
GB_GCA_003509765.1	0		0.0078728454991903	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga aromaticivorans
RS_GCF_002001205.1	0		0.0012769249239442	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp002001205
RS_GCF_001761385.1	0		0.0022582876126105	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga crassostreae
RS_GCF_004795855.1	0		0.001966840258104	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp004795855
GB_GCA_011390835.1	0		0.0007858492419629	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp011390835
RS_GCF_001571145.1	0		0.0010706587752907	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga flava
RS_GCF_001592285.1	0		0.0006850475635811	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga pseudoflava
RS_GCF_000723405.1	0		0.0059040207900382	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga intermedia
GB_GCA_011772445.1	0		0.0053017717109391	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp011772445
RS_GCF_003417535.1	0		0.0052152256979457	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga borbori
RS_GCF_011388215.1	0		0.0033218330794056	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp011388215
RS_GCF_002127215.1	0		0.0016702505900092	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__Hydrogenophaga sp002127215
GB_GCA_903928495.1	0		0.0015722253207175	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA2334	s__UBA2334 sp903928495
RS_GCF_000696225.1	0		0.0059963423113767	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Serpentinomonas	s__Serpentinomonas sp000696225
RS_GCF_000828895.1	0		0.0068874739564764	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Serpentinomonas	s__Serpentinomonas raichei
RS_GCF_000828915.1	0		0.007973931337504	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Serpentinomonas	s__Serpentinomonas mccroryi
RS_GCF_004363315.1	0		0.0018587692968181	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidicella	s__Tepidicella xavieri
RS_GCF_013432195.1	0		0.0040279697669793	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidicella	s__Tepidicella baoligensis
GB_GCA_002291945.1	0		0.0019682772224583	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__UBA997	s__UBA997 sp002291945
RS_GCF_002837145.1	0		0.0043342496460933	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__BK-30	s__BK-30 sp002837145
RS_GCF_002980595.1	0		0.0197768855010732	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Malikia	s__Malikia granosa
RS_GCF_002980625.1	0		0.0088610636535073	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Malikia	s__Malikia spinosa
RS_GCF_002837135.1	0		0.0094426550191749	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Macromonas	s__Macromonas bipunctata
RS_GCF_004342625.1	0		0.0030395652346672	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas ignava
RS_GCF_007556585.1	0		0.0019649572360394	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas aquatica
RS_GCF_007556595.1	0		0.0022522930114154	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas alkaliphilus
RS_GCF_007556605.1	0		0.0017635333554866	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas sediminis
RS_GCF_007556675.1	0		0.0013706119347711	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas taiwanensis
RS_GCF_007556685.1	0		0.0008805969013199	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas charontis
RS_GCF_007556705.1	0		0.0011777320477251	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas thermarum
RS_GCF_007556755.1	0		0.0025496872961127	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Tepidimonas	s__Tepidimonas fonticaldi
GB_GCA_009921245.1	0		0.0041314323377939	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__RFXW01	s__RFXW01 sp009921245
RS_GCF_000496475.1	0		0.0040370676053893							
RS_GCF_001425055.1	0		0.0004924928743166	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp001425055
RS_GCF_001425705.1	0		0.0003942718310906	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp001425705
RS_GCF_001425165.1	0		0.0007843008772917	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp001425165
RS_GCF_001426885.1	0		0.0001960683488485	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp001426885
RS_GCF_003550215.1	0		0.0006849024707845	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp003550215
RS_GCF_004342485.1	0		0.0008839835181255	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas saccharophila
GB_GCA_003963075.1	0		0.0045180526468541	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp003963075
GB_GCA_009996515.1	0		0.0008831336975031	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp009996515
RS_GCF_002205845.1	0		0.001277291572716	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas puraquae
GB_GCA_003963005.1	0		0.0018469193387197	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas sp003963005
GB_GCA_003241055.1	0		0.0019646635868944	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pelomonas	s__Pelomonas depolymerans_A
RS_GCF_001984095.1	0		0.0036224559347639	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__KK5	s__KK5 sp001984095
RS_GCF_003852425.1	0		0.0025609311654338	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter_A	s__Paucibacter_A sp003852425
RS_GCF_014204525.1	0		0.0014784774174965	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter_A	s__Paucibacter_A oligotrophus
RS_GCF_001477625.1	0		0.0062904778232882	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter_A	s__Paucibacter_A sp001477625
GB_GCA_002255955.1	0		0.0004914198180063	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter_A	s__Paucibacter_A sp002255955
RS_GCF_002885975.1	0		0.0006861960422689	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter_A	s__Paucibacter_A aquatile
GB_GCA_903820745.1	0		0.0005879554831794	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter_A	s__Paucibacter_A sp903820745
RS_GCF_005503085.1	0		0.0026611120873755							
RS_GCF_004362405.1	0		0.0012702640643268	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Kinneretia	s__Kinneretia asaccharophila
GB_GCA_013824165.1	0		0.0007856574186925	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Kinneretia	s__Kinneretia sp013824165
RS_GCF_014174515.1	0		0.0016704144825835	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__WAJ17	s__WAJ17 sp014174515
RS_GCF_002761755.1	0		0.0024550363667026	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Mitsuaria	s__Mitsuaria sp002761755
RS_GCF_900113225.1	0		0.0020625827685513	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Mitsuaria	s__Mitsuaria sp900113225
GB_GCA_002205125.1	0		0.004328823163653	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Mitsuaria	s__Mitsuaria noduli
GB_GCA_004210455.1	0		0.0055002968419361	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Mitsuaria	s__Mitsuaria sp004210455
RS_GCF_001598255.1	0		0.0022576926216069	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Mitsuaria	s__Mitsuaria chitosanitabida
RS_GCF_002205645.1	0		0.0007906898290048	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Mitsuaria	s__Mitsuaria aquatilis
RS_GCF_003387155.1	0		0.0004873099099266	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Roseateles	s__Roseateles depolymerans
